ID,Latitude,Longitude,State,Franchisee
2685,40.795893,-81.524808,Ohio,Susan L. Graves
2686,40.025656,-82.44633,Ohio,Brian L. Edler
2687,39.964653,-82.991928,Ohio,Glen Stroud
2688,41.199733,-81.440214,Ohio,Susan L. Graves
2689,41.365057,-81.685681,Ohio,Anthony D. Satterwhite
2691,40.145547,-82.99381,Ohio,Brian L. Edler
2692,41.41995,-82.077701,Ohio,Robert Palmiotto
2694,41.159955,-81.86314,Ohio,Stephen L. Gfell
2695,41.287264,-82.217121,Ohio,Stephen L. Gfell
2696,39.549884,-81.629502,Ohio,Christopher J. Baker
2697,41.546022,-83.619206,Ohio,Michael V. Omlor
2700,41.441246,-88.271739,Illinois,Mark B. Ratterman
2701,40.4609,-90.672,Illinois,Jeffrey M. Mabrey
2702,40.9563,-90.3832,Illinois,Mark B. Ratterman
2703,41.7286,-87.7411,Illinois,Matthew Hemingway
2704,41.777379,-88.28357,Illinois,Timothy J. Ambre
2705,42.026401,-87.740831,Illinois,Anthony P. Manos
2706,41.816897,-88.279245,Illinois,Timothy J. Ambre
2707,42.407904,-88.028723,Illinois,Robert E. Hudrick
2708,42.032,-87.8941,Illinois,Robert E. Hudrick
2709,41.807878,-87.703268,Illinois,Kenneth R. Lindeman
2710,42.025703,-87.851941,Illinois,Kenneth R. Lindeman
2711,41.868083,-87.934326,Illinois,Timothy J. Ambre
2712,41.9248,-87.6895,Illinois,Anthony P. Manos
2713,41.69578,-88.16723,Illinois,Raymond J. Montez
2715,42.154639,-87.984841,Illinois,James W. Gronemann
2716,41.972,-87.7282,Illinois,Morice B. Botrice
2718,42.370131,-87.860496,Illinois,Robert E. Hudrick
2719,41.97705,-87.708299,Illinois,Morice B. Botrice
2720,42.31965,-87.86376,Illinois,Raymond J. Montez
2721,42.139588,-88.032759,Illinois,Kenneth R. Lindeman
2723,41.939378,-88.138779,Illinois,Robert Palmiotto
2724,41.936248,-88.080626,Illinois,Kenneth R. Lindeman
2725,41.69991,-88.06721,Illinois,Raymond J. Montez
2726,42.01972,-88.14537,Illinois,Robert Palmiotto
2730,41.93658,-88.7723,Illinois,Muhammad Hayat Khan
2731,41.859612,-88.058341,Illinois,Muhammad Hayat Khan
2733,41.5605,-87.5392,Illinois,Akram Atallah
2735,41.879164,-87.816376,Illinois,Gregory D. Fischer
2736,41.537688,-87.850525,Illinois,Anthony S. Bronzell
2737,40.48279,-89.01562,Illinois,Anthony S. Bronzell
2738,41.9128,-88.3321,Illinois,Timothy J. Ambre
2740,41.904348,-88.007596,Illinois,Gregory D. Fischer
2741,41.4973,-90.5486,Illinois,Eric J. Lockhart
2744,41.490297,-90.451877,Illinois,Eric J. Lockhart
2746,41.828336,-89.474482,Illinois,Scott A. Ocel
2748,41.467653,-90.542606,Illinois,Eric J. Lockhart
2750,41.56596,-88.14403,Illinois,Raymond J. Montez
2751,42.4764,-88.1063,Illinois,Robert E. Hudrick
2753,37.7408,-88.9286,Illinois,Loren E. Marks III
2755,41.93818,-87.649048,Illinois,Anthony P. Manos
2756,41.9973,-87.7087,Illinois,Morice B. Botrice
2758,41.58777,-88.04902,Illinois,Raymond J. Montez
2759,41.9541,-87.665027,Illinois,Kenneth R. Lindeman
2765,42.19942,-87.80886,Illinois,Raymond J. Montez
2770,41.760962,-88.244389,Illinois,Raymond J. Montez
2771,42.063516,-87.979719,Illinois,Robert E. Hudrick
2773,37.891565,-88.931394,Illinois,Nicholas M. Burch
2774,41.569841,-87.638014,Illinois,Chad Vickers
2776,41.7961,-87.9547,Illinois,Kenneth R. Lindeman
2777,41.894482,-87.783962,Illinois,Gregory D. Fischer
2778,42.381212,-88.090798,Illinois,Robert E. Hudrick
2779,41.8017,-87.7235,Illinois,Kenneth R. Lindeman
2781,42.119039,-87.745291,Illinois,Raymond J. Montez
2782,42.27812,-87.953237,Illinois,Jair A Reyes
2784,41.850507,-87.788986,Illinois,Kenneth R. Lindeman
2785,41.59976,-88.20145,Illinois,Kenneth R. Lindeman
2786,42.2273,-88.318973,Illinois,Anthony P. Manos
2787,42.2513,-87.9959,Illinois,James W. Gronemann
2788,41.866288,-87.640256,Illinois,Anthony P. Manos
2789,41.922714,-87.644726,Illinois,Anthony P. Manos
2791,41.8912,-87.63678,Illinois,Anthony P. Manos
2792,42.041473,-88.279589,Illinois,James W. Gronemann
2793,42.181723,-87.98946,Illinois,James W. Gronemann
2794,41.623108,-87.551348,Illinois,Akram Atallah
2795,37.748675,-89.096147,Illinois,Nicholas M. Burch
2797,41.985818,-88.342864,Illinois,Anthony P. Manos
2801,40.4737,-88.9605,Illinois,Mark B. Ratterman
2802,40.5073,-88.9875,Illinois,Mark B. Ratterman
2803,39.840094,-88.973498,Illinois,Mark B. Ratterman
2804,39.873506,-88.955489,Illinois,Mark B. Ratterman
2805,39.8466,-88.9304,Illinois,Mark B. Ratterman
2807,41.796457,-88.105341,Illinois,Timothy J. Ambre
2808,41.8587,-88.1158,Illinois,Kenneth R. Lindeman
2809,40.060265,-88.252341,Illinois,Mark B. Ratterman
2810,40.6934,-89.6231,Illinois,Mark B. Ratterman
2812,40.513166,-88.945805,Illinois,Mark B. Ratterman
2814,41.356458,-88.839315,Illinois,Mark B. Ratterman
2815,41.952153,-87.747961,Illinois,Ayed T. Al-Farah
2817,40.6129,-89.4593,Illinois,Mark B. Ratterman
2818,38.81772,-90.34351,Missouri,Mark B. Ratterman
2819,41.337938,-89.121491,Illinois,Mark B. Ratterman
2820,40.728147,-89.574338,Illinois,Mark B. Ratterman
2821,41.652928,-88.57033,Illinois,Mark B. Ratterman
2822,40.1549,-89.3623,Illinois,Mark B. Ratterman
2823,41.138856,-88.835385,Illinois,Mark B. Ratterman
2824,42.111483,-87.97947,Illinois,Anthony P. Manos
2825,40.5607,-89.625,Illinois,Mark B. Ratterman
2826,40.873622,-88.647413,Illinois,Mark B. Ratterman
2827,41.814977,-87.66501,Illinois,Chad Vickers
2828,41.288226,-88.252043,Illinois,Mark B. Ratterman
2830,39.723493,-90.234313,Illinois,Mark B. Ratterman
2832,42.392677,-88.181707,Illinois,Anthony B. Pascucci
2835,41.376753,-88.421397,Illinois,Mark B. Ratterman
2837,42.1397,-87.9161,Illinois,James W. Gronemann
2839,41.74477,-88.22947,Illinois,Raymond J. Montez
2840,39.802835,-89.661645,Illinois,Mark B. Ratterman
2844,42.30462,-89.07753,Illinois,Douglas W. Baretz
2845,39.5522,-89.2955,Illinois,Mark B. Ratterman
2847,41.785304,-88.037156,Illinois,Kenneth R. Lindeman
2848,39.1184,-90.3269,Illinois,Mark B. Ratterman
2849,38.731,-90.1039,Illinois,Mark B. Ratterman
2851,41.844,-87.7262,Illinois,Anthony P. Manos
2852,37.158706,-88.733255,Illinois,Ahmad Razban
2853,41.53515,-88.07306,Illinois,Raymond J. Montez
2855,38.739197,-89.955883,Illinois,Mark B. Ratterman
2859,42.359793,-88.26607,Illinois,Anthony B. Pascucci
2861,41.1147,-87.84357,Illinois,Raymond J. Montez
2862,41.16548,-87.87489,Illinois,Raymond J. Montez
2863,41.816184,-87.835373,Illinois,Anthony S. Bronzell
2865,41.988933,-87.670082,Illinois,Kenneth R. Lindeman
2869,41.8024,-87.5898,Illinois,Kenneth R. Lindeman
2871,42.349051,-87.941467,Illinois,Robert E. Hudrick
2872,41.837341,-87.663992,Illinois,Kuldeep Kumar
2878,41.9243,-87.7421,Illinois,Ayed T. Al-Farah
2879,41.924311,-87.767407,Illinois,Ayed T. Al-Farah
2880,42.047272,-87.936374,Illinois,Robert E. Hudrick
2881,41.904561,-87.640393,Illinois,Anthony P. Manos
2883,41.765101,-87.574426,Illinois,Chad Vickers
2886,42.133733,-87.821951,Illinois,Morice B. Botrice
2887,42.4612,-87.8251,Illinois,Robert E. Hudrick
2888,42.07183,-87.72236,Illinois,Raymond J. Montez
2889,41.6224,-87.6048,Illinois,Akram Atallah
2891,42.428,-87.8549,Illinois,Robert E. Hudrick
2896,39.684985,-89.70533,Illinois,Mark B. Ratterman
2900,40.11644,-88.203512,Illinois,Mark B. Ratterman
2902,39.4815,-88.3658,Illinois,Samuel Edward Duvall
2903,38.6125,-90.0458,Illinois,Mark B. Ratterman
2904,39.120125,-88.555221,Illinois,Mark B. Ratterman
2905,41.761837,-87.945539,Illinois,Timothy J. Ambre
2908,41.85322,-88.34136,Illinois,Timothy J. Ambre
2909,41.73108,-88.13025,Illinois,Raymond J. Montez
2912,37.795273,-89.02746,Illinois,Danny J. Daugherty
2915,38.000735,-88.920892,Illinois,Nicholas M. Burch
2916,38.6253,-88.9617,Illinois,Mark B. Ratterman
2918,39.9355,-91.375,Illinois,Jeffrey M. Mabrey
2920,40.305715,-88.158871,Illinois,Mark B. Ratterman
2921,40.110083,-88.239584,Illinois,Mark B. Ratterman
2923,40.129365,-88.258231,Illinois,Mark B. Ratterman
2924,40.0981,-88.2773,Illinois,Mark B. Ratterman
2926,42.347036,-88.032907,Illinois,Jair A Reyes
2929,38.58482,-89.907642,Illinois,Mark B. Ratterman
2930,38.5368,-90.0194,Illinois,Mark B. Ratterman
2931,38.5198,-89.9564,Illinois,Mark B. Ratterman
2932,38.5826,-89.9849,Illinois,Mark B. Ratterman
2933,38.558022,-90.170902,Illinois,Mark B. Ratterman
2935,38.556141,-89.807026,Illinois,Mark B. Ratterman
2937,41.70314,-88.31664,Illinois,Raymond J. Montez
2940,40.136572,-87.635563,Illinois,Mark B. Ratterman
2941,39.006031,-87.73587,Illinois,Samuel Edward Duvall
2942,41.9655,-87.9913,Illinois,James W. Gronemann
2945,42.264322,-89.628407,Illinois,Douglas W. Baretz
2946,41.6871,-88.37968,Illinois,Raymond J. Montez
2948,41.9658,-87.807,Illinois,Aleja Good
2949,42.339022,-89.02725,Illinois,Douglas W. Baretz
2950,38.52372,-89.13293,Illinois,Lance A. Vosburgh
2952,42.266135,-89.037711,Illinois,Douglas W. Baretz
2953,38.8796,-89.3907,Illinois,Mark B. Ratterman
2954,39.177741,-89.65538,Illinois,Mark B. Ratterman
2955,38.8812,-90.113,Illinois,Mark B. Ratterman
2956,38.9299,-90.1915,Illinois,Mark B. Ratterman
2957,38.8114,-89.9553,Illinois,Mark B. Ratterman
2958,38.677,-89.9831,Illinois,Mark B. Ratterman
2959,38.703,-90.1424,Illinois,Mark B. Ratterman
2960,38.325363,-88.909411,Illinois,Mark B. Ratterman
2961,42.257517,-88.149291,Illinois,Anthony P. Manos
2962,42.09481,-88.259338,Illinois,Anthony P. Manos
2963,38.445089,-90.221189,Illinois,Mark B. Ratterman
2964,38.901024,-90.040624,Illinois,Mark B. Ratterman
2965,37.738777,-88.532476,Illinois,Danny J. Daugherty
2966,40.195862,-88.399736,Illinois,Seth Emerson
2967,38.7323,-89.8922,Illinois,Mark B. Ratterman
2970,41.791873,-87.869114,Illinois,Matthew Hemingway
2971,38.758254,-89.684162,Illinois,Mark B. Ratterman
2972,41.677213,-87.681178,Illinois,Matthew Hemingway
2973,41.601306,-87.835625,Illinois,Anthony S. Bronzell
2974,42.217461,-88.254145,Illinois,Anthony P. Manos
2975,42.029267,-88.061305,Illinois,Joseph L. Bilisoly
2976,41.705216,-87.740788,Illinois,Matthew Hemingway
2980,41.426253,-87.752495,Illinois,Matthew Hemingway
2982,41.706858,-87.799789,Illinois,Matthew Hemingway
2983,41.930223,-87.882196,Illinois,Robert Palmiotto
2985,41.79271,-87.80144,Illinois,Matthew Hemingway
2986,41.9404,-87.8068,Illinois,Robert Palmiotto
2987,41.482,-87.7313,Illinois,Saad J. Khan
2990,42.174799,-88.366944,Illinois,Anthony P. Manos
2993,41.760769,-88.322402,Illinois,Timothy J. Ambre
2996,37.920322,-89.831936,Illinois,Nicholas M. Burch
3000,44.92739,-68.666073,Maine,Lee S. Prior
3001,43.6749,-70.2865,Maine,David / Dominic Jenks / Benvenuti
3002,43.628221,-70.277281,Maine,David / Dominic Jenks / Benvenuti
3003,43.122796,-70.71688,Maine,David / Dominic Jenks / Benvenuti
3005,43.498,-70.4548,Maine,Tiffani Ruszenas
3007,30.55703,-90.9551,Louisiana,Glenn A. Mueller
3008,43.733746,-70.54648,Maine,Lee S. Prior
3009,44.20179,-70.531245,Maine,Fernando J. Stelser
3010,43.43511,-70.772442,Maine,Lee S. Prior
3011,29.472338,-90.315941,Louisiana,Penne L. Carpenter
3012,30.113231,-92.124942,Louisiana,Glenn A. Mueller
3013,43.823766,-70.434762,Maine,Lee S. Prior
3015,43.9188,-69.8268,Maine,Fernando J. Stelser
3016,30.439479,-90.463784,Louisiana,Glenn A. Mueller
3020,43.912307,-69.96412,Maine,Fernando J. Stelser
3021,44.548694,-69.634428,Maine,Lee S. Prior
3022,44.310789,-69.782551,Maine,Fernando J. Stelser
3023,44.099146,-70.231837,Maine,Fernando J. Stelser
3024,44.8012,-68.7752,Maine,Lee S. Prior
3025,44.101085,-69.124943,Maine,Lee S. Prior
3027,30.295395,-92.028905,Louisiana,Glenn A. Mueller
3030,40.97925,-73.8311,New York,Robert L. III Cookston
3031,30.324154,-90.979257,Louisiana,Glenn A. Mueller
3032,30.104,-91.941361,Louisiana,Glenn A. Mueller
3036,30.291061,-91.910961,Louisiana,Glenn A. Mueller
3037,30.477492,-90.862866,Louisiana,Glenn A. Mueller
3038,30.419357,-90.040222,Louisiana,Glenn A. Mueller
3041,44.079785,-70.192485,Maine,Fernando J. Stelser
3042,46.136019,-67.838687,Maine,Lee S. Prior
3043,30.261333,-90.99006,Maine,Lee S. Prior
3044,30.44282,-90.14279,Louisiana,Glenn A. Mueller
3045,30.420751,-91.219076,Louisiana,Glenn A. Mueller
3046,32.427512,-93.709865,Louisiana,Glenn A. Mueller
3047,29.953799,-92.001879,Louisiana,Glenn A. Mueller
3048,29.638475,-90.759385,Louisiana,Glenn A. Mueller
3049,44.627648,-73.117483,Vermont,Timothy R. Jarvis
3053,32.5452,-92.0141,Louisiana,Freddie Tucker
3054,32.454112,-93.865136,Louisiana,Glenn A. Mueller
3055,29.96958,-90.376618,Louisiana,Glenn A. Mueller
3056,42.489618,-71.273323,Massachusetts,David / Dominic Jenks / Benvenuti
3057,30.302699,-89.822306,Louisiana,Glenn A. Mueller
3058,30.7908,-89.8621,Louisiana,Gregory S. Magee
3059,32.555454,-93.612751,Louisiana,Glenn A. Mueller
3061,30.520568,-92.074577,Louisiana,Mario Varela
3062,30.018648,-90.123139,Louisiana,Glenn A. Mueller
3063,30.483,-91.0916,Louisiana,Joseph Harold Patrick
3064,30.300593,-93.198326,Louisiana,Glenn A. Mueller
3065,30.22782,-93.35058,Louisiana,Glenn A. Mueller
3067,42.206354,-72.612018,Massachusetts,Anthony P. Jr. Patalano
3068,41.647856,-70.423066,Massachusetts,Kris Rich Jones
3069,42.534789,-70.929242,Massachusetts,Henry G. Askew
3072,42.32805,-71.792002,Massachusetts,Henry G. Askew
3073,41.752071,-70.594626,Massachusetts,Murat Taskaynatan
3074,42.140519,-72.582548,Massachusetts,Augusto S. Jr. Garcia
3076,42.1302,-71.5252,Massachusetts,Jeffrey P. Dufficy
3078,42.240432,-71.17899,Massachusetts,Andrew L. Polvay
3079,42.5152,-71.1038,Massachusetts,Len Ceglarski III
3081,42.5676,-70.9373,Massachusetts,Jeannie Mae Cashman
3082,42.492022,-71.175712,Massachusetts,Henry G. Askew
3083,42.2965,-71.4961,Massachusetts,Henry G. Askew
3084,42.104886,-72.573147,Massachusetts,Augusto S. Jr. Garcia
3085,46.6796,-68.0159,Maine,Lee S. Prior
3088,42.6231,-73.1142,Massachusetts,Joseph V. Zonfrilli
3089,41.6632,-70.2995,Massachusetts,Kris Rich Jones
3090,42.603563,-71.34563,Massachusetts,Tamer Mikhail
3091,43.858261,-70.101664,Maine,Fernando J. Stelser
3092,42.0807,-71.388,Massachusetts,Jeffrey P. Dufficy
3093,42.2819,-71.0366,Massachusetts,Robert P. Rivard
3094,41.686474,-70.209765,Massachusetts,Kris Rich Jones
3100,27.97274,-82.05391,Florida,Brian K. Jandrew
3101,44.487977,-73.186929,Vermont,Michael Litwhiler
3102,44.4463,-73.2044,Vermont,Michael Litwhiler
3103,44.493019,-73.117934,Vermont,Michael Litwhiler
3104,43.59932,-72.970947,Vermont,Michael Litwhiler
3105,44.515762,-73.256324,Vermont,Michael Litwhiler
3106,44.200678,-72.506197,Vermont,Michael Litwhiler
3107,44.823054,-73.081424,Vermont,Timothy R. Jarvis
3108,42.879228,-73.184277,Vermont,Joseph V. Zonfrilli
3109,28.142825,-82.326294,Florida,Jerry A. Longen
3110,28.2312,-82.1803,Florida,Brian K. Jandrew
3112,30.624657,-81.544187,Florida,Ahsan M. Sheikh
3113,27.301942,-81.360144,Florida,Paul J. Zdanowicz
3115,30.063399,-81.882711,Florida,Ahsan M. Sheikh
3116,30.4032,-86.8563,Florida,Franklin L. Pichardo
3117,27.953471,-81.872266,Florida,Brian K. Jandrew
3118,30.321708,-87.418178,Florida,Roy Jeffrey May
3119,27.9389,-81.9856,Florida,Brian K. Jandrew
3120,30.178922,-82.671096,Florida,Ahsan M. Sheikh
3121,25.936868,-80.244989,Florida,Ahsan M. Sheikh
3122,43.301919,-72.491774,Vermont,Michael Litwhiler
3124,28.754091,-81.87728,Florida,Erin M. Mullins
3125,30.379843,-87.111685,Florida,Scott J. Magnes
3126,28.2308,-80.6962,Florida,William D. III Blalock
3127,30.398104,-81.726281,Florida,Ahsan M. Sheikh
3130,28.38764,-80.755033,Florida,Richard W. Price
3132,28.185488,-81.640905,Florida,Brian K. Jandrew
3133,27.940778,-82.36783,Florida,Jerry A. Longen
3134,30.102989,-81.71486,Florida,Ahsan M. Sheikh
3135,44.446736,-73.103239,Vermont,Michael Litwhiler
3136,30.568051,-81.824403,Florida,Michael P. Nagengast
3137,28.551487,-81.099166,Florida,Richard T. Ceide
3138,42.3607,-71.4215,Massachusetts,Jeff Zadeh
3139,29.1249,-81.00208,Florida,Richard T. Ceide
3140,30.061263,-81.514375,Florida,Ahsan M. Sheikh
3141,42.6299,-71.3212,Massachusetts,Henry G. Askew
3142,29.474528,-81.178838,Florida,Ahsan M. Sheikh
3145,42.276138,-71.237568,Massachusetts,Andrew L. Polvay
3146,30.263348,-82.124069,Florida,Ahsan M. Sheikh
3148,28.185343,-82.431563,Florida,Jerry A. Longen
3149,28.390128,-81.2481,Florida,David A. Gross
3150,28.0272,-81.9743,Florida,Brian K. Jandrew
3151,25.812888,-80.36726,Florida,Brian K. Jandrew
3152,26.511518,-80.089039,Florida,Brian K. Jandrew
3153,26.752756,-80.079363,Florida,Brian K. Jandrew
3154,27.107255,-82.43912,Florida,Brian K. Jandrew
3155,25.795214,-80.18874,Florida,Brian K. Jandrew
3156,30.556667,-84.593889,Florida,Jerry A. Longen
3157,25.814028,-80.134199,Florida,Jerry A. Longen
3158,28.090912,-82.697595,Florida,Jerry A. Longen
3159,27.892868,-82.763177,Florida,Brian K. Jandrew
3160,28.50894,-81.269846,Florida,Ahsan M. Sheikh
3161,28.4684,-80.8002,Florida,William D. III Blalock
3162,30.266201,-81.647258,Florida,Ahsan M. Sheikh
3163,28.64702,-81.275418,Florida,Ahsan M. Sheikh
3164,44.256547,-72.57711,Vermont,Michael Litwhiler
3165,28.0802,-80.6719,Florida,Richard W. Price
3166,44.93646,-72.205642,Vermont,Michael Litwhiler
3167,27.209319,-81.843517,Florida,Paul J. Zdanowicz
3168,25.698,-80.1629,Florida,Cesar L. Andrade
3171,30.527853,-87.312797,Florida,Roy Jeffrey May
3172,29.601051,-82.422757,Florida,Jerry A. Longen
3173,28.910929,-81.294182,Florida,Anthony S. Reulbach
3174,28.055737,-81.77942,Florida,Brian K. Jandrew
3175,29.551726,-81.252475,Florida,Ahsan M. Sheikh
3176,30.7492,-86.5636,Florida,Franklin L. Pichardo
3178,28.5182,-81.4262,Florida,Nefi Fernando Padilla Lopez Velarde
3179,29.9246,-81.3257,Florida,Ahsan M. Sheikh
3180,41.75,-71.143,Massachusetts,Joseph V. Zonfrilli
3183,42.4259,-71.1953,Massachusetts,Yunus Karakus
3184,41.669543,-70.120588,Massachusetts,Kris Rich Jones
3185,42.1497,-71.4183,Massachusetts,Jeffrey P. Dufficy
3186,42.086556,-72.641503,Massachusetts,David J. Keery
3187,30.193766,-81.794535,Florida,Ahsan M. Sheikh
3188,42.1249,-72.5845,Massachusetts,Augusto S. Jr. Garcia
3189,42.4772,-71.4117,Massachusetts,Walter A. Wyland
3191,42.026194,-70.959417,Massachusetts,Ben Gozalici
3194,42.113248,-71.027869,Massachusetts,Carlos H. Ferreira
3195,42.839386,-72.566631,Vermont,Joseph V. Zonfrilli
3196,25.46224,-80.474609,Vermont,Joseph V. Zonfrilli
3197,41.956016,-70.664052,Massachusetts,Ben Gozalici
3200,42.974993,-71.455675,New Hampshire,Robert P. Rivard
3201,43.054646,-70.768928,New Hampshire,David / Dominic Jenks / Benvenuti
3202,43.21108,-71.538079,New Hampshire,Richard C. Yeames
3203,43.371274,-72.325759,New Hampshire,Keith Bell
3204,42.9935,-71.4538,New Hampshire,Robert P. Rivard
3205,42.930998,-72.287733,New Hampshire,Joseph V. Zonfrilli
3206,42.9932,-71.4768,New Hampshire,Robert P. Rivard
3207,42.738759,-71.492928,New Hampshire,David / Dominic Jenks / Benvenuti
3208,42.7943,-71.2363,New Hampshire,Robert P. Rivard
3209,42.777694,-71.498995,New Hampshire,David / Dominic Jenks / Benvenuti
3210,43.13266,-70.925413,New Hampshire,David / Dominic Jenks / Benvenuti
3212,43.378415,-72.155232,New Hampshire,Keith Bell
3213,29.666384,-82.325534,Florida,Jerry A. Longen
3215,43.1925,-70.8732,New Hampshire,David / Dominic Jenks / Benvenuti
3216,42.8234,-71.6251,New Hampshire,David / Dominic Jenks / Benvenuti
3217,33.991971,-88.491076,Mississippi,Timothy Brett Brown
3218,42.334133,-71.054955,Massachusetts,Jeffrey P. Dufficy
3219,43.313141,-70.994384,New Hampshire,David / Dominic Jenks / Benvenuti
3220,43.5423,-71.4656,New Hampshire,Robert P. Rivard
3221,42.764219,-71.44034,New Hampshire,David / Dominic Jenks / Benvenuti
3222,43.648846,-72.310912,New Hampshire,Keith Bell
3223,43.265827,-71.585562,New Hampshire,Richard C. Yeames
3225,42.947571,-70.832291,New Hampshire,David / Dominic Jenks / Benvenuti
3226,43.008997,-70.91865,New Hampshire,Robert P. Rivard
3228,30.282826,-81.524888,Florida,Thomas R. Lewis
3229,41.6999,-70.4957,Massachusetts,Kris Rich Jones
3230,42.8646,-71.4936,New Hampshire,Robert P. Rivard
3231,44.416082,-72.015925,Vermont,Travis William Hunt
3232,28.347433,-81.632509,Florida,Richard C. Traenkner
3233,28.6383,-80.8464,Florida,William D. III Blalock
3234,43.447432,-71.625382,New Hampshire,David / Dominic Jenks / Benvenuti
3235,42.8926,-71.3268,New Hampshire,Robert P. Rivard
3236,28.548333,-81.163891,Florida,Richard T. Ceide
3237,26.272084,-81.69137,Florida,Alvaro C. Farace
3238,42.30181,-71.06004,Massachusetts,Jeffrey P. Dufficy
3241,43.699801,-72.290136,New Hampshire,Keith Bell
3242,29.9448,-82.1152,Florida,Robert Machin
3243,30.600562,-87.313017,Florida,Roy Jeffrey May
3244,42.850581,-71.357383,New Hampshire,Robert P. Rivard
3245,43.001286,-71.51756,New Hampshire,Carl E. Vaillancourt
3246,29.689344,-82.392923,Florida,Jerry A. Longen
3247,28.618202,-81.440447,Florida,Jonathan A. Havener
3249,44.465601,-71.185337,New Hampshire,Travis William Hunt
3251,27.3138,-80.379,Florida,Mohammad A. Zebib
3252,27.8937,-82.2577,Florida,Jerry A. Longen
3253,42.1929,-72.5758,Massachusetts,Anthony P. Jr. Patalano
3254,29.629704,-81.880288,Florida,Robert Machin
3255,42.1115,-71.6612,Massachusetts,Jeffrey P. Dufficy
3256,29.791389,-82.026667,Florida,Robert Machin
3257,28.264121,-81.435164,Florida,Marcio R. Villas Boas
3258,27.854321,-82.316868,Florida,Brian K. Jandrew
3259,28.153139,-81.438497,Florida,Richard C. Traenkner
3260,29.655046,-82.496838,Florida,Jerry A. Longen
3263,28.306723,-81.434536,Florida,Richard C. Traenkner
3264,28.185451,-82.68717,Florida,Robert W. Wileman
3266,28.043698,-81.739281,Florida,Robert W. Wileman
3267,28.2536,-81.6582,Florida,Brian K. Jandrew
3268,28.971441,-80.897347,Florida,Richard T. Ceide
3270,26.68296,-81.956985,Florida,Nancy Drury
3271,28.858577,-82.040867,Florida,Michael W. Walker
3272,29.057081,-82.279018,Florida,Tracy V. Carter
3273,40.3275,-75.6248,Pennsylvania,Ammar Jali
3274,42.6273,-71.4155,Massachusetts,Tamer Mikhail
3275,40.375337,-79.983667,Pennsylvania,Leonard L. Knoblock
3276,44.304196,-71.803708,New Hampshire,Travis William Hunt
3277,39.76971,-75.987341,Pennsylvania,Mohammad S. Khan
3278,40.051,-75.0099,Pennsylvania,Mohammad S. Khan
3279,41.372673,-71.960204,Connecticut,Nuno M. Amaral
3280,39.992686,-75.100302,Pennsylvania,Murat Coskun
3282,41.838715,-71.876128,Connecticut,Nancy Gesualdi 
3283,41.5979,-72.8778,Connecticut,Mohammed Iqbal
3284,41.0587,-75.0871,Pennsylvania,Khushminder S. Bhullar
3285,44.033788,-71.12171,New Hampshire,Travis William Hunt
3286,40.018124,-75.149239,Pennsylvania,Murat Coskun
3287,42.763232,-72.038936,New Hampshire,Keith Bell
3289,40.510955,-79.946124,Pennsylvania,R. Courtney Milne
3291,28.900006,-82.450358,Florida,Jerry A. Longen
3292,40.0822,-76.3403,Pennsylvania,Michael Mikhail
3293,28.855405,-82.39021,Florida,Jerry A. Longen
3294,40.040782,-75.143876,Pennsylvania,Murat Coskun
3295,40.616739,-80.055193,Pennsylvania,Murat Coskun
3297,29.436963,-81.510636,Florida,Anthony S. Reulbach
3299,40.692516,-73.940482,New York,Yash P. Sharma
3300,42.051004,-73.957332,New York,Shahid Mahmood
3301,42.9387,-74.192,New York,Matthew J. Denman
3302,42.73864,-73.673771,New York,Allan F. Erwin
3303,42.653118,-73.787808,New York,Shahid Mahmood
3304,42.802923,-73.956397,New York,Allan F. Erwin
3305,42.6276,-73.8175,New York,Allan F. Erwin
3310,43.0802,-73.7905,New York,Allan F. Erwin
3311,41.527838,-74.033296,New York,Robert L. III Cookston
3313,40.767668,-73.773086,New York,Yash P. Sharma
3314,40.613341,-74.122905,New York,Yash P. Sharma
3316,41.447857,-74.397331,New York,Muhammad Riaz Khan
3317,40.573052,-74.115211,New York,Yash P. Sharma
3320,42.451877,-75.063341,New York,Allan F. Erwin
3321,40.825611,-73.921,New York,Robert L. III Cookston
3322,40.872676,-73.878112,New York,Robert L. III Cookston
3324,40.821712,-73.891396,New York,Robert L. III Cookston
3325,40.664392,-73.730043,New York,MD Shueb Ahmed
3326,41.395994,-73.611242,New York,Mili A. Bhuyan
3327,41.696258,-73.896595,New York,John M. Cilmi
3328,40.672493,-73.891599,New York,Raja Shahid Ali
3329,40.5986,-73.9417,New York,Yash P. Sharma
3330,41.208366,-73.985211,New York,John M. Cilmi
3331,41.5352,-73.8996,New York,John M. Cilmi
3332,42.970402,-78.870429,New York,Allan F. Erwin
3333,40.82835,-73.88135,New York,Robert L. III Cookston
3334,40.696073,-73.783507,New York,MD Shueb Ahmed
3335,40.823967,-73.937509,New York,Anthony Maestri
3336,40.7023,-73.9042,New York,Yash P. Sharma
3337,40.8418,-73.8837,New York,Robert L. III Cookston
3338,40.730202,-73.863226,New York,Yash P. Sharma
3339,40.8986,-73.8549,New York,Robert L. III Cookston
3340,40.866502,-73.861927,New York,Robert L. III Cookston
3342,41.456712,-74.055959,New York,Robert L. III Cookston
3345,41.272849,-73.781509,New York,Mili A. Bhuyan
3347,40.8357,-73.9209,New York,Robert L. III Cookston
3348,40.656372,-73.930057,New York,Mili A. Bhuyan
